"ASIN","Country Code","Product Title","Product Review URL","Review Rating","Review Date","Reviewer URL","Reviewer Name","Reviewer ID","Review Title","Review Text","Verified Review","Variation ASIN","Deleted","Style"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R2AF92JMV36IFV","1.0","2019-01-25","https://www.amazon.in/gp/profile/amzn1.account.AH5HC7BX3J54QPUTAGSO2CD5U45Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Raj","AH5HC7BX3J54QPUTAGSO2CD5U45Q","Beware!! This might happen.","I did not want to make it 1star but I have received a laptop with screen discoloration which is a manufacturing defect and should be replaced by amazon. I am waiting for my replacement.","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R8QKRPFUW50ZE","1.0","2019-01-25","https://www.amazon.in/gp/profile/amzn1.account.AGTXACJHYM3TDG3GWWW2OJ7B6ECA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","RAJDEEP SINH RAVALJI","AGTXACJHYM3TDG3GWWW2OJ7B6ECA","defective item","- Problem with my order
- Damaged or defective item","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/RPURX6M18JLHM","5.0","2019-01-25","https://www.amazon.in/gp/profile/amzn1.account.AENMIT6WIEJJ5VT2IKWG76CMQFHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Ajmal khan","AENMIT6WIEJJ5VT2IKWG76CMQFHA","Best in performance","Best in every class. Awesome laptop
Slim & overall so impressive , from mine side *****
Please go for it","No","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/RC224RM09Q9F5","5.0","2019-01-24","https://www.amazon.in/gp/profile/amzn1.account.AFDPSTZVHR2GLPT4HPIGEBHLPH3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","mobin patel","AFDPSTZVHR2GLPT4HPIGEBHLPH3Q","Good","Good","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R2GRH2TP15UAWB","4.0","2019-01-24","https://www.amazon.in/gp/profile/amzn1.account.AGOX3CPGIUFLWM53PMDKHO3WXIAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Amazon Customer","AGOX3CPGIUFLWM53PMDKHO3WXIAA","Good value !","I have added 4 gb ram , intel optaine as a cache memory. Works fast !","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/RHZR3IPTHPM5N","5.0","2019-01-23","https://www.amazon.in/gp/profile/amzn1.account.AHBOTQDFSHSGIDKBEA4KZSY5D6GA","Yogesh","AHBOTQDFSHSGIDKBEA4KZSY5D6GA","Value for money","I bought this laptop for INR 24000 after icici card discount
The performance of AMD Ryzen is tremendous works very smoothly for everyday tasks.
Only lags a bit when updating windows or drivers but besides that very good product.
Novissue with battery life lasts for 6 to 7 hours in continuous browsing with chrome (I don't use many apps & background services).
GPU is enough for playing games until 2016 newer games need more VRAM
Overall a very good product from hp.","No","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R2V6BXERB7PJJD","1.0","2019-01-22","https://www.amazon.in/gp/profile/amzn1.account.AEXK4DNXEX2TVNWUEEMOKYXXOA7Q","vignesh ar","AEXK4DNXEX2TVNWUEEMOKYXXOA7Q","Crap","Stupid battery claim 13hrs is false claim from HP","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R16FEAAJ62II47","2.0","2019-01-19","https://www.amazon.in/gp/profile/amzn1.account.AFGEGSA62R3NEV5357APDIXWZRRA","Bhatia","AFGEGSA62R3NEV5357APDIXWZRRA","Bekar...bakwas....not buy...save money","Laptop is not good...slow speed...also not working professional...its only For games...i waste my money...u not waste...when we pay 28k...we expect more...but i m very 😔","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R1VVC7C5RXESTZ","3.0","2019-01-17","https://www.amazon.in/gp/profile/amzn1.account.AG7E4E6ULVYIRR7KUBAS56PQ4SBA","rajinder singh","AG7E4E6ULVYIRR7KUBAS56PQ4SBA","Slow speed issues","Very disappointed by its speed want to replace with a better one","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R2G5QG5WAOT9G","5.0","2019-01-15","https://www.amazon.in/gp/profile/amzn1.account.AGY2IV24B7IKV4ZSWM3WHDIGGYGA","Karan more","AGY2IV24B7IKV4ZSWM3WHDIGGYGA","Good product","Value for money","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R2ULF3E487RR03","5.0","2019-01-14","https://www.amazon.in/gp/profile/amzn1.account.AHZZRTK7AAYAWEYCUGRVCWFPGGDA","Mrs. Atiya Shaikh","AHZZRTK7AAYAWEYCUGRVCWFPGGDA","Must buy","I m just satisfied with the purchase","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/RL0AWEKQC340Q","5.0","2019-01-06","https://www.amazon.in/gp/profile/amzn1.account.AHRK77RQ4TBHCX5CBXDTY4XCL7KA","Pankaj","AHRK77RQ4TBHCX5CBXDTY4XCL7KA","Good quality","Very good quality","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R2ZI95EWZHHCD6","4.0","2019-01-05","https://www.amazon.in/gp/profile/amzn1.account.AE42K5RIP3AHQX2FGYMAJIF3CT7A","Vishal","AE42K5RIP3AHQX2FGYMAJIF3CT7A","After adding 4gb ram and 120 gb m2 ssd - its worth","As most of the points covered earlier - regarding the importance and need to upgrade the ram to 8 gb - else somehow this laptop is much useful ( the OS itself takes close to 3 gb or ram ) - noteworthy I also bought one more Asus laptop same day with intel p - however the battery life and ram usage is much better ( considering its price point and both have same OS / 4gb ram / hdd ) - apart from that I don't see any benefit of this laptop over my other laptop. My usage is usual browsing / movies / bit of office work ( ssh terminals / C programming etc ).
However the benefit in gaming is evident - its much better now and doesn't hang/crash.
Overall - warranty support is so far good - HP support does hear and try to solve the problem.
I guess its imperative that extended warranty needs to be purchased.
Hope it helps - Thanks","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R1VDXBAWDR0J23","4.0","2019-01-05","https://www.amazon.in/gp/profile/amzn1.account.AEZCHYTV2FIGS5HUIEDOI5M6P72A","Navaneeth","AEZCHYTV2FIGS5HUIEDOI5M6P72A","Great product..!!! Thank you.","Great product..!!! Thank you.","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R20N2Z9BIXABV9","5.0","2019-01-03","https://www.amazon.in/gp/profile/amzn1.account.AHOEBYT5SO5PLDTTIZVFIS2Y2TAA","Amanjeet Kumar","AHOEBYT5SO5PLDTTIZVFIS2Y2TAA","Good","Good","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/RJIL0E19UQCQH","1.0","2019-01-03","https://www.amazon.in/gp/profile/amzn1.account.AF5NROSKVOFCHMPODYKTCZHOSPPA","Kumar","AF5NROSKVOFCHMPODYKTCZHOSPPA","Not worth at this price","Battery life is not as described it lasts up to 3 hours only pathetic, weighs more. Not worth.","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R1MYL0TWU9YWPI","4.0","2019-01-01","https://www.amazon.in/gp/profile/amzn1.account.AFXE5FNWYYDBTDI7ZPGJXOXKDEWQ","Vivek Nishad","AFXE5FNWYYDBTDI7ZPGJXOXKDEWQ","Quality","Nice product , battery performance is also good ,light weighted also","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R39EXABLO7D72G","4.0","2019-01-01","https://www.amazon.in/gp/profile/amzn1.account.AHXTNERXWVW7JB26UM2ECSFHZ7FQ","Anon","AHXTNERXWVW7JB26UM2ECSFHZ7FQ","Fits my needs","I got this under 25k . I have been using since 2 months and don't have any issues with it yet. I haven't upgraded the RAM or anything , sometimes starting up can be slow , but for the price , I think this laptop is really worth it.
I use it for browsing and other daily tasks.
The display is nice and big, speakers are pretty loud enough, even video calls are quite clear. I am very satisfied with my purchase.
If I find anything else worth mentioning, I will update this section :)","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R154RA99QG8AA","5.0","2018-12-30","https://www.amazon.in/gp/profile/amzn1.account.AEZT3LRIRQ5TA2MVVFUL2HEUCS3A","Santanu P.","AEZT3LRIRQ5TA2MVVFUL2HEUCS3A","Best laptop under 30000 rupees","Can play games in a smooth way.","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R1CH2YEP83BCOO","4.0","2018-12-29","https://www.amazon.in/gp/profile/amzn1.account.AHA7GWCYD5SRWNXE64E7GI5YT4RA","Amazon Customer","AHA7GWCYD5SRWNXE64E7GI5YT4RA","Nice Product for light usage","Nice Product for light usage","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R34JM3YUMYHWLH","3.0","2018-12-28","https://www.amazon.in/gp/profile/amzn1.account.AECJ4DGAQUNAK5GD7ECJBMDOJOFQ","Naveen Kumar","AECJ4DGAQUNAK5GD7ECJBMDOJOFQ","It's ok","Not bad","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R1OVXXI22A0AX","5.0","2018-12-27","https://www.amazon.in/gp/profile/amzn1.account.AERWBOVGV3AAIV2GOQECSX4WYZNQ","Mikie","AERWBOVGV3AAIV2GOQECSX4WYZNQ","Awesome Laptop At 27990 Rupees","Ordered this laptop on the 24th Dec and got it on Christmas Morning!
I was expecting the performance to be on the slower side considering that it only has a 4GB RAM on it, but I am pleasantly surprised to see that it is quite fast. However, I will still add another 8GB RAM to make it a total of 12GB, cause that more RAM the better it is.
Will also upgrade to the 240GB WD Green M.2 SSD and migrate the OS to it, cause it will definitely boost the performance.
Having said all that, I would certainly recommend this laptop cause right out of the box it is great and good value for money. Plus it is highly upgradeable as compared to other laptops in it category and price point.
AMD Rocks!!!","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R2HQTX7PPACKQW","2.0","2018-12-25","https://www.amazon.in/gp/profile/amzn1.account.AHBWYJJGR2VCYVIGZYW5X3Q4NJGQ","Arun Subash Manickam","AHBWYJJGR2VCYVIGZYW5X3Q4NJGQ","Reasonable product","The product is ok but speaker did not work from day 1. I cannot understand how such a basic defect gets even pushed out. BTW I was delivered a non booting laptop 1st up and Amazon promptly replaced a new one but it has the speaker issue","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R1APYJYAIEKJ67","1.0","2018-12-25","https://www.amazon.in/gp/profile/amzn1.account.AHBDC65R2GAWIRFHDLDWH6WNN5HA","Amazon Customer","AHBDC65R2GAWIRFHDLDWH6WNN5HA","No battery backup.Stopped working after 1 month","Worst product. Hangs a lot. Heats like an iron box. Windows 10 is not at all compatible. Now after 1 month it is showing boot error. Battery back up is only less than 2hours.never buy this product. Go for Intel laptops that too from the store.","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R2WKR3BXVOTQ40","4.0","2018-12-23","https://www.amazon.in/gp/profile/amzn1.account.AHG4UUVTMGMI4ELTMVPWM2O6ZGQQ","ram pawar","AHG4UUVTMGMI4ELTMVPWM2O6ZGQQ","Superb laptop","The laptop is super i like battery life and price is also good.","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R3UZMPIBBYWYOS","5.0","2018-12-20","https://www.amazon.in/gp/profile/amzn1.account.AE5KKWUC3263HAUN62BRRLSIX4BA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Gaurav Barad","AE5KKWUC3263HAUN62BRRLSIX4BA","Good","Good","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R2OW32FA04U2ZV","5.0","2018-12-20","https://www.amazon.in/gp/profile/amzn1.account.AH5BYVW2ZAEKAWD5E7JHR6GQAPOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","HKS","AH5BYVW2ZAEKAWD5E7JHR6GQAPOA","I liked. It's awesome 4 me","Value for money","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R2NEBDZR2FBS88","1.0","2018-12-19","https://www.amazon.in/gp/profile/amzn1.account.AHVM4RUS7WOQSWTFE7HLBZJQ65WA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Toton Ghosh","AHVM4RUS7WOQSWTFE7HLBZJQ65WA","Money","Value for money","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R17TNVDY9D7XEH","5.0","2018-12-18","https://www.amazon.in/gp/profile/amzn1.account.AFHL3RJIC6RL2JDQTB7SVBTCEXFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","sanjay singh","AFHL3RJIC6RL2JDQTB7SVBTCEXFA","Great","Great","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R1NEDROG7GITQ1","4.0","2018-12-18","https://www.amazon.in/gp/profile/amzn1.account.AHDEILAPTJGQ6LENCROAXVFANIIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","puneet k.","AHDEILAPTJGQ6LENCROAXVFANIIQ","bang for buck laptop","I bought this laptop during the great Indian sale for 22k, it was delivered fast and well. immediately after delivery, I upgraded its ram to 8gb (as win10 is quite sluggish), and started testing it out.
I played the following games on it on low settings.
1. pubg mobile (emulator)  fps :30-40
2. csgo fps 30-60
3. FIFA 18 fps 35-102
4. fortnite 33-42
5. GTA 5 fps 30-45
6. rocket league fps 90
7.dota 2 fps 60
8. dirt rally fps 80-100
this shows that it performs very well
battery charges super fast
and drains superfast if you play games , lest it gives long backup
display quality is okay
speakers are ok
overall good package in 22k","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R3HMG4JUKSLZ02","4.0","2018-12-16","https://www.amazon.in/gp/profile/amzn1.account.AEGWK6JJ5YMF7NYBPI66UQ53TCHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","shafi","AEGWK6JJ5YMF7NYBPI66UQ53TCHQ","Nice","Good","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R30X54AV9UFZIF","5.0","2018-12-15","https://www.amazon.in/gp/profile/amzn1.account.AE4SUBVZT5DM57JWUUYAQVUZZDFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","ishan chauhan","AE4SUBVZT5DM57JWUUYAQVUZZDFA","Nice laptop to customize in cheap","One month...good till now...the disk is on the slower side.....installed the WD double notch ssd and added 8 gb kingston 2666 ram.... Now working like a charm....still the total costed below 30k in total. Hope the inside picture help","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R3OKCS50GWVZPC","5.0","2018-12-15","https://www.amazon.in/gp/profile/amzn1.account.AFUKVK6RD2DAUKGNJ3SHRBOBOJVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Abhijit Dhada","AFUKVK6RD2DAUKGNJ3SHRBOBOJVA","Decent laptop with good configuration","I purchased this laptop during diwali sale. I have been using this now for more than a month and I find it complete value for money.
AMD Ryzen 3 processor is better than Intel Core i3.
I even upgraded my RAM to 8GB and now all the processes have become very fast. (At 4 GB RAM also the performance was good).
Another advantage is the availability of the M.2 SSD slot. No other laptop in this range has this provision.
Overall, I will suggest to go for this laptop.","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R3E2VUV5O5ENLB","2.0","2018-12-14","https://www.amazon.in/gp/profile/amzn1.account.AHAEDHBHI4AGXU5B7YCPLGVXCKJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","Monika singh","AHAEDHBHI4AGXU5B7YCPLGVXCKJA","Less then what it says!!!","Never buy it for above ₹22000","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R23K2HSU9WCCZX","1.0","2018-12-13","https://www.amazon.in/gp/profile/amzn1.account.AEIPMXLUDY6T224HE4PXNYREAY3Q","Bongge Sangma","AEIPMXLUDY6T224HE4PXNYREAY3Q","It cannot even open google chrome properly and Youtube always hangs","Don't buy it. Go for Intel instead.. much much better.","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R1IP7HZ0HKI6LR","2.0","2018-12-13","https://www.amazon.in/gp/profile/amzn1.account.AH44Y7TQG63OUN5YPO6YKR223D5Q","Ravindra Chauthale","AH44Y7TQG63OUN5YPO6YKR223D5Q","Don't purchase its. Processer is very slow. Graphics is very slow","Laptop was operation vary slow. There is no replacment options.
Fake information has written in description","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R5UHOZV55XA91","5.0","2018-12-13","https://www.amazon.in/gp/profile/amzn1.account.AG24OHO2JHEZTRT4U463OJIINLNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","AJITHKUMAR S","AG24OHO2JHEZTRT4U463OJIINLNQ","Value for money","Amazing deal.. Purchased for 22500..
Battery backup- 4-5 hours
Display is good
Performance smooth
In build windows 10
Light weight","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R1JDDYMDSQLSCA","5.0","2018-12-10","https://www.amazon.in/gp/profile/amzn1.account.AGMMO27PJAFJAUEAGG4EHU77LUTA","Deepk","AGMMO27PJAFJAUEAGG4EHU77LUTA","Good enough for daily workout.","Value for money product.","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/R14B19AXNPE36J","5.0","2018-12-09","https://www.amazon.in/gp/profile/amzn1.account.AGOAFASWZXZQVM32Q2QXLAT7Q54A","Vinodh Ramamurthy","AGOAFASWZXZQVM32Q2QXLAT7Q54A","Value for money","Good affordable laptop with packages that are value for money","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
"B07H38T3PG","IN","HP 15 AMD Ryzen 3 15.6-inch Laptop (4GB/1TB HDD/Windows 10 Home/Sparkling Black/2.04 kg), dy0004AU","https://www.amazon.in/gp/review/RGW0SYCCCO0SW","5.0","2018-12-08","https://www.amazon.in/gp/profile/amzn1.account.AHEZTG65GU2JV7FUNYRZXVUQXFDA","Tuhin Mukherjee","AHEZTG65GU2JV7FUNYRZXVUQXFDA","Chip and best laptop for office work and also PUBG","battry life 5 hours max
weight balance
low renege but powerful","Yes","B07H38T3PG","Not Deleted","Ryzen 3"
